Datetime,index,Open,High,Low,Close,Volume
2025-06-01 19:05:00-04:00,297,105624.0,105742.8,105597.7,105722.7,580.973
2025-06-01 19:00:00-04:00,298,105455.5,105624.1,105400.3,105624.1,347.914
2025-06-01 18:55:00-04:00,299,105488.3,105488.3,105402.3,105455.4,105.17
2025-06-01 18:50:00-04:00,300,105379.9,105496.6,105363.0,105488.5,159.073
2025-06-01 18:45:00-04:00,301,105438.3,105505.5,105371.4,105379.9,256.998
2025-06-01 18:40:00-04:00,302,105414.7,105470.0,105390.5,105438.3,192.082
2025-06-01 18:35:00-04:00,303,105427.3,105494.6,105381.0,105414.7,204.029
2025-06-01 18:30:00-04:00,304,105420.3,105459.8,105376.9,105427.4,284.96
2025-06-01 18:25:00-04:00,305,105549.8,105592.8,105396.1,105420.3,436.849
2025-06-01 18:20:00-04:00,306,105556.1,105606.5,105502.5,105549.8,368.653
2025-06-01 18:15:00-04:00,307,105675.4,105676.8,105438.5,105556.1,871.897
2025-06-01 18:10:00-04:00,308,105665.0,105699.0,105635.6,105675.5,544.856
2025-06-01 18:05:00-04:00,309,105595.3,105667.8,105451.2,105665.1,610.346
2025-06-01 18:00:00-04:00,310,105444.9,105655.0,105435.7,105595.3,1269.07
2025-06-01 17:55:00-04:00,311,105415.1,105468.9,105381.4,105444.9,380.294
2025-06-01 17:50:00-04:00,312,105345.1,105415.2,105321.3,105415.1,190.1
2025-06-01 17:45:00-04:00,313,105318.3,105405.0,105300.0,105345.2,268.839
2025-06-01 17:40:00-04:00,314,105305.7,105348.7,105300.0,105318.4,459.853
2025-06-01 17:35:00-04:00,315,105239.9,105395.6,105230.0,105305.7,350.289
2025-06-01 17:30:00-04:00,316,105101.1,105450.0,105101.1,105239.9,1183.503
2025-06-01 17:25:00-04:00,317,105109.7,105115.4,105061.3,105101.1,220.688
2025-06-01 17:20:00-04:00,318,105052.9,105111.2,105052.9,105109.7,55.86
