Datetime,Open,High,Low,Close,Volume
2025-05-24 11:15:00-04:00,2559.8,2559.8,2552.43,2554.95,17218.422
2025-05-24 11:30:00-04:00,2554.94,2556.65,2548.97,2549.87,20193.953
2025-05-24 11:45:00-04:00,2549.87,2554.95,2548.32,2554.32,14803.228
2025-05-24 12:00:00-04:00,2554.32,2554.97,2545.34,2548.33,21949.231
2025-05-24 12:15:00-04:00,2548.32,2551.36,2542.23,2549.16,27892.737
2025-05-24 12:30:00-04:00,2549.15,2554.0,2547.92,2553.6,12417.638
2025-05-24 12:45:00-04:00,2553.59,2561.0,2551.19,2556.42,33793.06
2025-05-24 13:00:00-04:00,2556.41,2563.81,2556.41,2561.35,26610.872
2025-05-24 13:15:00-04:00,2561.34,2561.8,2554.44,2557.52,18569.164
2025-05-24 13:30:00-04:00,2557.51,2561.97,2554.14,2559.61,14875.048
2025-05-24 13:45:00-04:00,2559.61,2562.22,2556.52,2556.53,12185.464
2025-05-24 14:00:00-04:00,2556.53,2562.0,2555.71,2561.58,8597.73
2025-05-24 14:15:00-04:00,2561.57,2566.4,2559.71,2560.25,17181.358
2025-05-24 14:30:00-04:00,2560.26,2560.37,2554.78,2556.69,15830.901
2025-05-24 14:45:00-04:00,2556.69,2556.7,2543.32,2548.22,45327.526
2025-05-24 15:00:00-04:00,2548.22,2553.0,2545.2,2548.49,23369.764
2025-05-24 15:15:00-04:00,2548.5,2551.63,2547.32,2550.5,10275.68
2025-05-24 15:30:00-04:00,2550.51,2554.35,2548.06,2550.78,9836.283
2025-05-24 15:45:00-04:00,2550.78,2554.06,2547.55,2553.33,10774.684
2025-05-24 16:00:00-04:00,2553.34,2553.7,2548.46,2553.11,11159.412
2025-05-24 16:15:00-04:00,2553.12,2554.34,2549.27,2551.83,7997.739
2025-05-24 16:30:00-04:00,2551.83,2555.47,2551.14,2551.75,8704.554
2025-05-24 16:45:00-04:00,2551.75,2553.55,2549.12,2551.15,8218.253
2025-05-24 17:00:00-04:00,2551.15,2551.73,2545.25,2546.92,15736.294
2025-05-24 17:15:00-04:00,2546.91,2547.35,2511.13,2535.19,110797.933
2025-05-24 17:30:00-04:00,2535.18,2540.98,2531.37,2534.79,29342.283
2025-05-24 17:45:00-04:00,2534.78,2542.0,2529.02,2539.19,22138.983
2025-05-24 18:00:00-04:00,2539.19,2539.2,2526.83,2533.67,25506.594
2025-05-24 18:15:00-04:00,2533.67,2534.99,2525.31,2531.2,25976.675
2025-05-24 18:30:00-04:00,2531.2,2536.44,2524.06,2532.3,26113.697
2025-05-24 18:45:00-04:00,2532.29,2533.96,2520.0,2524.29,26622.237
2025-05-24 19:00:00-04:00,2524.3,2528.15,2516.1,2527.08,50504.062
2025-05-24 19:15:00-04:00,2527.07,2534.1,2522.16,2528.16,38626.84
2025-05-24 19:30:00-04:00,2528.17,2532.21,2524.12,2524.53,27292.312
2025-05-24 19:45:00-04:00,2524.54,2531.83,2520.8,2529.27,32212.393
2025-05-24 20:00:00-04:00,2529.27,2538.38,2528.04,2532.41,38714.074
2025-05-24 20:15:00-04:00,2532.41,2535.61,2526.08,2534.0,22474.877
2025-05-24 20:30:00-04:00,2533.99,2538.0,2480.0,2494.79,222274.492
2025-05-24 20:45:00-04:00,2494.79,2500.19,2473.36,2485.58,140278.199
2025-05-24 21:00:00-04:00,2485.57,2493.23,2478.01,2486.7,70808.526
2025-05-24 21:15:00-04:00,2486.69,2500.88,2479.0,2495.99,70744.069
2025-05-24 21:30:00-04:00,2496.0,2502.87,2491.17,2502.62,45906.704
2025-05-24 21:45:00-04:00,2502.61,2502.84,2493.0,2494.5,32638.387
2025-05-24 22:00:00-04:00,2494.5,2499.83,2488.0,2491.38,40101.526
2025-05-24 22:15:00-04:00,2491.38,2502.0,2484.2,2498.08,64230.712
2025-05-24 22:30:00-04:00,2498.08,2508.3,2497.56,2499.52,48053.352
2025-05-24 22:45:00-04:00,2499.52,2509.76,2499.15,2506.88,38973.024
2025-05-24 23:00:00-04:00,2506.88,2514.21,2505.68,2512.5,55798.319
2025-05-24 23:15:00-04:00,2512.49,2514.18,2508.17,2512.07,18433.31
2025-05-24 23:30:00-04:00,2512.06,2519.68,2512.06,2515.33,40505.805
2025-05-24 23:45:00-04:00,2515.33,2517.5,2511.3,2511.79,23312.57
2025-05-25 00:00:00-04:00,2511.78,2512.08,2503.98,2506.15,30406.947
2025-05-25 00:15:00-04:00,2506.14,2511.56,2504.72,2509.79,14138.875
2025-05-25 00:30:00-04:00,2509.79,2515.2,2509.02,2513.72,18266.314
2025-05-25 00:45:00-04:00,2513.73,2517.66,2511.5,2516.19,15842.189
2025-05-25 01:00:00-04:00,2516.18,2517.5,2511.1,2511.43,16004.508
2025-05-25 01:15:00-04:00,2511.43,2514.53,2509.62,2510.45,10967.587
2025-05-25 01:30:00-04:00,2510.47,2513.07,2506.0,2508.14,12746.492
2025-05-25 01:45:00-04:00,2508.15,2513.4,2506.38,2511.72,11101.261
2025-05-25 02:00:00-04:00,2511.73,2512.37,2506.8,2507.42,10478.215
2025-05-25 02:15:00-04:00,2507.42,2508.88,2500.98,2504.06,27463.066
2025-05-25 02:30:00-04:00,2504.06,2506.16,2501.14,2503.7,17254.741
2025-05-25 02:45:00-04:00,2503.7,2508.55,2502.0,2506.26,19969.326
2025-05-25 03:00:00-04:00,2506.26,2506.27,2494.56,2495.95,45005.924
2025-05-25 03:15:00-04:00,2495.94,2499.8,2488.0,2491.18,61333.542
2025-05-25 03:30:00-04:00,2491.17,2495.45,2486.3,2491.85,50822.74
2025-05-25 03:45:00-04:00,2491.84,2495.0,2488.11,2493.38,22252.563
2025-05-25 04:00:00-04:00,2493.38,2493.5,2481.14,2482.25,50814.984
2025-05-25 04:15:00-04:00,2482.25,2488.68,2477.43,2483.9,54252.172
2025-05-25 04:30:00-04:00,2483.91,2489.6,2482.26,2484.63,42521.065
2025-05-25 04:45:00-04:00,2484.63,2485.0,2457.6,2476.5,147627.439
2025-05-25 05:00:00-04:00,2476.49,2482.43,2471.14,2479.55,69180.747
2025-05-25 05:15:00-04:00,2479.55,2485.77,2473.28,2483.0,53025.966
2025-05-25 05:30:00-04:00,2482.99,2485.14,2474.33,2482.41,45270.058
2025-05-25 05:45:00-04:00,2482.42,2494.71,2482.22,2494.19,68898.576
2025-05-25 06:00:00-04:00,2494.2,2501.74,2490.55,2495.87,66269.939
2025-05-25 06:15:00-04:00,2495.87,2498.43,2491.77,2492.46,25171.125
2025-05-25 06:30:00-04:00,2492.46,2499.2,2492.45,2495.05,21098.382
2025-05-25 06:45:00-04:00,2495.05,2500.26,2487.32,2491.52,50658.522
2025-05-25 07:00:00-04:00,2491.51,2498.55,2487.77,2498.13,40907.521
2025-05-25 07:15:00-04:00,2498.13,2499.31,2492.64,2496.02,32240.902
2025-05-25 07:30:00-04:00,2496.02,2498.22,2491.65,2493.24,15929.393
2025-05-25 07:45:00-04:00,2493.24,2497.6,2490.92,2496.58,12836.893
2025-05-25 08:00:00-04:00,2496.58,2499.0,2493.74,2498.8,23194.27
2025-05-25 08:15:00-04:00,2498.8,2516.15,2498.8,2513.34,90471.528
2025-05-25 08:30:00-04:00,2513.35,2517.61,2510.5,2513.42,49057.913
2025-05-25 08:45:00-04:00,2513.42,2517.09,2511.07,2515.67,32362.857
2025-05-25 09:00:00-04:00,2515.67,2519.92,2510.14,2513.0,38130.06
2025-05-25 09:15:00-04:00,2513.0,2519.5,2510.3,2518.76,28784.732
2025-05-25 09:30:00-04:00,2518.76,2524.99,2515.31,2517.71,51952.725
2025-05-25 09:45:00-04:00,2517.71,2520.67,2512.09,2512.44,31109.371
2025-05-25 10:00:00-04:00,2512.43,2517.33,2507.0,2513.53,36674.864
2025-05-25 10:15:00-04:00,2513.52,2514.96,2508.96,2514.75,29549.163
2025-05-25 10:30:00-04:00,2514.75,2516.35,2501.17,2501.86,58817.305
2025-05-25 10:45:00-04:00,2501.86,2506.93,2495.55,2505.19,45067.608
2025-05-25 11:00:00-04:00,2505.19,2507.45,2495.04,2497.33,44896.786
2025-05-25 11:15:00-04:00,2497.32,2498.87,2478.0,2487.97,119590.097
2025-05-25 11:30:00-04:00,2487.96,2507.76,2485.0,2503.36,91828.93
2025-05-25 11:45:00-04:00,2503.36,2515.13,2496.3,2510.47,66606.687
2025-05-25 12:00:00-04:00,2510.47,2512.37,2502.25,2506.04,45897.214
2025-05-25 12:15:00-04:00,2506.03,2506.82,2495.12,2497.38,40962.327
2025-05-25 12:30:00-04:00,2497.37,2509.75,2495.0,2507.03,40391.922
2025-05-25 12:45:00-04:00,2507.03,2512.36,2506.0,2510.49,31241.934
2025-05-25 13:00:00-04:00,2510.49,2514.86,2509.08,2511.21,26925.027
2025-05-25 13:15:00-04:00,2511.21,2515.8,2507.71,2515.53,20296.421
2025-05-25 13:30:00-04:00,2515.53,2515.8,2507.46,2510.89,17137.293
2025-05-25 13:45:00-04:00,2510.9,2513.5,2510.79,2512.4,10904.005
2025-05-25 14:00:00-04:00,2512.39,2516.77,2509.8,2516.38,17430.757
2025-05-25 14:15:00-04:00,2516.39,2522.71,2513.29,2519.61,31285.689
2025-05-25 14:30:00-04:00,2519.62,2520.25,2514.18,2515.42,21884.563
2025-05-25 14:45:00-04:00,2515.42,2517.93,2513.52,2514.9,8789.657
2025-05-25 15:00:00-04:00,2514.89,2517.0,2513.5,2514.83,9208.141
2025-05-25 15:15:00-04:00,2514.83,2520.3,2514.82,2520.3,14363.856
2025-05-25 15:30:00-04:00,2520.3,2524.49,2519.29,2520.62,23535.695
2025-05-25 15:45:00-04:00,2520.62,2537.0,2519.05,2525.21,54767.207
2025-05-25 16:00:00-04:00,2525.2,2527.84,2516.05,2517.12,29945.758
2025-05-25 16:15:00-04:00,2517.12,2520.82,2509.69,2520.3,25263.068
2025-05-25 16:30:00-04:00,2520.29,2525.52,2519.47,2524.4,20597.412
2025-05-25 16:45:00-04:00,2524.39,2524.39,2519.41,2522.66,9596.469
2025-05-25 17:00:00-04:00,2522.66,2530.33,2521.74,2529.9,20161.953
2025-05-25 17:15:00-04:00,2529.9,2530.79,2518.27,2520.42,24966.908
2025-05-25 17:30:00-04:00,2520.43,2520.43,2506.08,2515.91,34347.175
2025-05-25 17:45:00-04:00,2515.91,2519.97,2512.55,2514.2,10549.08
2025-05-25 18:00:00-04:00,2514.2,2547.66,2511.31,2532.88,126667.668
2025-05-25 18:15:00-04:00,2532.9,2541.63,2530.17,2534.79,54350.539
2025-05-25 18:30:00-04:00,2534.8,2546.44,2532.99,2544.92,40275.089
2025-05-25 18:45:00-04:00,2544.92,2553.0,2541.08,2547.97,80528.755
2025-05-25 19:00:00-04:00,2547.96,2550.7,2542.16,2543.32,40798.866
2025-05-25 19:15:00-04:00,2543.33,2543.33,2533.82,2537.52,45696.897
2025-05-25 19:30:00-04:00,2537.51,2546.76,2536.19,2546.16,34567.202
2025-05-25 19:45:00-04:00,2546.16,2552.81,2542.38,2550.03,31311.17
2025-05-25 20:00:00-04:00,2550.03,2557.75,2546.13,2546.18,51634.218
2025-05-25 20:15:00-04:00,2546.18,2555.8,2535.0,2543.99,52656.713
2025-05-25 20:30:00-04:00,2544.0,2559.59,2541.55,2555.01,47404.65
2025-05-25 20:45:00-04:00,2555.01,2573.61,2551.92,2570.58,92183.305
2025-05-25 21:00:00-04:00,2570.58,2576.0,2557.01,2558.98,91574.744
2025-05-25 21:15:00-04:00,2558.99,2563.06,2554.76,2557.69,43285.497
2025-05-25 21:30:00-04:00,2557.69,2565.69,2553.75,2562.47,40325.297
2025-05-25 21:45:00-04:00,2562.47,2566.36,2554.28,2557.53,36254.118
2025-05-25 22:00:00-04:00,2557.53,2560.04,2550.58,2553.69,34171.962
2025-05-25 22:15:00-04:00,2553.68,2563.0,2551.39,2559.96,30649.249
2025-05-25 22:30:00-04:00,2559.95,2559.96,2547.15,2550.76,42209.78
2025-05-25 22:45:00-04:00,2550.77,2553.98,2546.0,2551.85,25872.788
2025-05-25 23:00:00-04:00,2551.85,2552.81,2547.53,2549.86,18421.142
2025-05-25 23:15:00-04:00,2549.85,2559.94,2548.48,2558.9,33761.674
2025-05-25 23:30:00-04:00,2558.9,2562.88,2554.82,2560.82,28898.353
2025-05-25 23:45:00-04:00,2560.81,2565.88,2558.3,2559.33,28485.302
2025-05-26 00:00:00-04:00,2559.34,2563.49,2556.16,2558.64,26907.907
2025-05-26 00:15:00-04:00,2558.64,2565.43,2557.39,2563.54,26523.806
2025-05-26 00:30:00-04:00,2563.55,2566.0,2562.07,2564.41,22252.019
2025-05-26 00:45:00-04:00,2564.41,2569.0,2562.66,2563.39,30596.973
2025-05-26 01:00:00-04:00,2563.39,2565.15,2560.44,2562.39,19584.908
2025-05-26 01:15:00-04:00,2562.38,2570.98,2561.34,2569.06,26176.051
2025-05-26 01:30:00-04:00,2569.05,2574.75,2566.48,2566.98,50063.749
2025-05-26 01:45:00-04:00,2566.97,2570.15,2566.24,2567.25,18816.836
2025-05-26 02:00:00-04:00,2567.26,2571.12,2564.11,2565.77,29275.666
2025-05-26 02:15:00-04:00,2565.76,2571.64,2565.43,2570.73,23056.492
2025-05-26 02:30:00-04:00,2570.72,2570.73,2565.88,2569.0,14487.913
2025-05-26 02:45:00-04:00,2569.0,2584.96,2567.71,2581.8,82576.746
2025-05-26 03:00:00-04:00,2581.77,2598.6,2578.12,2585.01,158308.297
2025-05-26 03:15:00-04:00,2585.01,2591.54,2580.0,2580.64,64242.27
2025-05-26 03:30:00-04:00,2580.64,2585.85,2576.45,2582.41,41957.176
2025-05-26 03:45:00-04:00,2582.4,2584.06,2576.0,2579.71,48206.456
2025-05-26 04:00:00-04:00,2579.7,2581.8,2572.0,2578.0,46460.017
2025-05-26 04:15:00-04:00,2578.0,2580.21,2572.71,2573.66,30949.269
2025-05-26 04:30:00-04:00,2573.67,2575.68,2567.0,2569.17,54809.799
2025-05-26 04:45:00-04:00,2569.17,2570.54,2563.18,2567.19,44033.005
2025-05-26 05:00:00-04:00,2567.2,2572.46,2563.01,2571.86,38229.478
2025-05-26 05:15:00-04:00,2571.86,2573.51,2569.39,2570.0,25182.022
2025-05-26 05:30:00-04:00,2570.0,2570.44,2552.47,2560.95,83638.283
2025-05-26 05:45:00-04:00,2560.95,2563.0,2557.49,2562.01,34058.759
2025-05-26 06:00:00-04:00,2562.01,2565.64,2558.57,2563.02,29090.953
2025-05-26 06:15:00-04:00,2563.02,2568.64,2560.18,2565.78,27506.016
2025-05-26 06:30:00-04:00,2565.78,2566.86,2562.44,2565.58,15292.062
2025-05-26 06:45:00-04:00,2565.59,2566.76,2553.0,2558.34,36745.224
2025-05-26 07:00:00-04:00,2558.34,2562.42,2554.18,2560.67,22190.396
2025-05-26 07:15:00-04:00,2560.67,2562.81,2559.18,2561.44,13313.844
2025-05-26 07:30:00-04:00,2561.45,2566.5,2555.55,2565.25,23820.901
2025-05-26 07:45:00-04:00,2565.25,2567.47,2563.0,2566.75,20405.176
2025-05-26 08:00:00-04:00,2566.74,2569.28,2561.76,2563.16,20888.461
2025-05-26 08:15:00-04:00,2563.16,2565.84,2559.7,2561.94,15060.45
2025-05-26 08:30:00-04:00,2561.94,2565.0,2560.61,2564.99,13337.719
2025-05-26 08:45:00-04:00,2565.0,2573.62,2564.01,2567.11,39678.918
2025-05-26 09:00:00-04:00,2567.12,2570.6,2558.72,2561.49,34788.548
2025-05-26 09:15:00-04:00,2561.5,2566.44,2555.17,2563.09,43909.17
2025-05-26 09:30:00-04:00,2563.1,2568.0,2560.51,2564.0,25151.881
2025-05-26 09:45:00-04:00,2564.0,2564.38,2537.68,2550.15,123668.4
2025-05-26 10:00:00-04:00,2550.15,2555.45,2546.0,2555.13,44130.922
2025-05-26 10:15:00-04:00,2555.13,2555.29,2544.82,2548.97,40197.802
2025-05-26 10:30:00-04:00,2548.96,2549.48,2540.84,2546.68,41153.386
2025-05-26 10:45:00-04:00,2546.68,2549.99,2541.88,2549.6,34947.396
2025-05-26 11:00:00-04:00,2549.6,2552.42,2544.2,2546.24,32784.057
2025-05-26 11:15:00-04:00,2546.24,2556.64,2545.17,2555.28,31671.093
2025-05-26 11:30:00-04:00,2555.28,2569.98,2555.28,2560.75,101798.629
2025-05-26 11:45:00-04:00,2560.74,2567.67,2560.37,2565.0,54612.425
2025-05-26 12:00:00-04:00,2565.0,2572.8,2561.47,2562.92,43983.13
2025-05-26 12:15:00-04:00,2562.92,2563.53,2532.86,2542.92,162370.549
2025-05-26 12:30:00-04:00,2542.92,2548.78,2536.14,2546.4,64102.167
2025-05-26 12:45:00-04:00,2546.4,2548.5,2538.0,2541.39,46442.584
2025-05-26 13:00:00-04:00,2541.39,2548.0,2539.8,2544.12,23396.976
2025-05-26 13:15:00-04:00,2544.11,2546.82,2536.32,2540.72,32737.73
2025-05-26 13:30:00-04:00,2540.72,2542.51,2534.33,2538.01,28539.363
2025-05-26 13:45:00-04:00,2538.0,2538.0,2521.29,2532.44,70649.746
2025-05-26 14:00:00-04:00,2532.44,2540.3,2526.75,2539.88,39976.948
2025-05-26 14:15:00-04:00,2539.87,2542.51,2534.68,2542.18,24176.978
2025-05-26 14:30:00-04:00,2542.17,2545.54,2539.45,2541.17,19931.493
2025-05-26 14:45:00-04:00,2541.16,2541.17,2531.59,2533.8,24239.036
2025-05-26 15:00:00-04:00,2533.83,2539.66,2531.17,2537.96,20031.218
2025-05-26 15:15:00-04:00,2537.97,2542.52,2537.31,2539.45,16674.303
2025-05-26 15:30:00-04:00,2539.45,2541.07,2534.8,2539.07,14150.491
2025-05-26 15:45:00-04:00,2539.06,2543.42,2537.81,2539.97,11589.611
2025-05-26 16:00:00-04:00,2539.97,2546.0,2535.19,2545.43,25076.537
2025-05-26 16:15:00-04:00,2545.42,2547.67,2541.51,2544.9,15391.511
2025-05-26 16:30:00-04:00,2544.89,2562.01,2543.92,2555.33,65498.044
2025-05-26 16:45:00-04:00,2555.33,2567.13,2551.29,2565.07,47094.828
2025-05-26 17:00:00-04:00,2565.06,2567.0,2558.59,2559.55,30216.044
2025-05-26 17:15:00-04:00,2559.56,2563.5,2553.98,2560.3,22176.015
2025-05-26 17:30:00-04:00,2560.3,2566.4,2556.04,2558.48,24565.875
2025-05-26 17:45:00-04:00,2558.49,2564.2,2556.65,2561.31,13750.23
2025-05-26 18:00:00-04:00,2561.31,2584.74,2556.95,2574.94,87366.362
2025-05-26 18:15:00-04:00,2574.95,2579.46,2563.1,2563.33,39784.072
2025-05-26 18:30:00-04:00,2563.32,2567.76,2559.62,2560.45,23937.16
2025-05-26 18:45:00-04:00,2560.45,2562.73,2556.0,2558.6,15346.642
2025-05-26 19:00:00-04:00,2558.6,2559.21,2551.89,2557.79,29373.242
