Datetime,index,Open,High,Low,Close,Volume
2025-06-03 17:00:00-04:00,0,105692.1,105728.6,105592.6,105684.6,210.646
2025-06-03 16:45:00-04:00,1,105755.4,105856.2,105640.2,105692.1,789.384
2025-06-03 16:30:00-04:00,2,105571.3,105849.0,105300.1,105755.3,2614.116
2025-06-03 16:15:00-04:00,3,105952.1,105952.1,105565.3,105571.3,1367.899
2025-06-03 16:00:00-04:00,4,106179.7,106208.0,105908.9,105952.0,1107.65
2025-06-03 15:45:00-04:00,5,106249.6,106298.3,106035.9,106171.8,1688.89
2025-06-03 15:30:00-04:00,6,106290.2,106385.0,106192.8,106249.6,1433.308
2025-06-03 15:15:00-04:00,7,106034.4,106350.0,106034.4,106290.2,1658.793
2025-06-03 15:00:00-04:00,8,105959.9,106084.0,105959.9,106034.5,1058.954
2025-06-03 14:45:00-04:00,9,105960.1,105969.9,105839.3,105959.9,741.476
2025-06-03 14:30:00-04:00,10,105689.8,105996.0,105630.0,105960.0,1494.432
2025-06-03 14:15:00-04:00,11,105601.2,105749.0,105531.5,105689.8,953.068
2025-06-03 14:00:00-04:00,12,105889.9,105890.0,105526.2,105601.2,1771.225
2025-06-03 13:45:00-04:00,13,105804.4,105890.0,105770.0,105890.0,790.896
2025-06-03 13:30:00-04:00,14,105976.6,105994.6,105793.0,105804.4,1255.078
2025-06-03 13:15:00-04:00,15,105883.6,106095.4,105860.0,105976.6,1473.684
2025-06-03 13:00:00-04:00,16,105760.9,105988.2,105678.4,105883.6,1691.261
2025-06-03 12:45:00-04:00,17,106116.3,106149.8,105715.0,105760.8,3751.759
2025-06-03 12:30:00-04:00,18,106200.0,106394.2,106093.0,106116.4,1399.878
2025-06-03 12:15:00-04:00,19,106405.3,106500.0,106170.5,106200.0,1646.791
2025-06-03 12:00:00-04:00,20,106556.1,106619.6,106311.0,106405.3,2229.839
2025-06-03 11:45:00-04:00,21,106615.6,106634.7,106306.7,106556.1,2760.508
2025-06-03 11:30:00-04:00,22,106664.2,106698.5,106500.0,106615.6,2211.308
2025-06-03 11:15:00-04:00,23,106392.0,106775.0,106379.7,106664.3,3437.085
2025-06-03 11:00:00-04:00,24,106495.0,106662.5,106273.7,106392.0,4399.639
2025-06-03 10:45:00-04:00,25,106300.0,106666.0,106080.7,106495.1,8444.504
2025-06-03 10:30:00-04:00,26,105739.5,106300.0,105733.9,106299.9,4929.954
2025-06-03 10:15:00-04:00,27,105156.7,105754.3,105146.8,105739.5,2973.894
2025-06-03 10:00:00-04:00,28,105370.4,105511.5,105092.0,105156.8,2283.979
2025-06-03 09:45:00-04:00,29,105542.6,105579.1,105188.0,105370.5,2254.879
2025-06-03 09:30:00-04:00,30,105384.9,105646.1,104969.4,105542.5,4145.545
2025-06-03 09:15:00-04:00,31,105350.7,105417.1,105337.0,105385.0,735.439
2025-06-03 09:00:00-04:00,32,105259.0,105387.8,105259.0,105350.7,812.379
2025-06-03 08:45:00-04:00,33,105226.8,105295.2,105226.8,105259.0,311.858
2025-06-03 08:30:00-04:00,34,105321.3,105340.0,105212.5,105226.8,550.165
2025-06-03 08:15:00-04:00,35,105325.8,105408.7,105253.6,105321.3,1028.062
2025-06-03 08:00:00-04:00,36,105240.1,105332.9,105179.2,105325.9,957.435
2025-06-03 07:45:00-04:00,37,105167.9,105273.9,105153.9,105240.1,541.919
2025-06-03 07:30:00-04:00,38,105184.6,105184.7,105121.0,105168.0,340.945
2025-06-03 07:15:00-04:00,39,105275.8,105275.9,105154.8,105184.7,452.48
2025-06-03 07:00:00-04:00,40,105231.3,105305.2,105231.3,105275.8,524.337
2025-06-03 06:45:00-04:00,41,105251.2,105272.5,105174.8,105231.3,538.874
2025-06-03 06:30:00-04:00,42,105234.3,105302.7,105229.2,105251.2,741.36
2025-06-03 06:15:00-04:00,43,105256.3,105256.3,105184.2,105234.3,482.845
2025-06-03 06:00:00-04:00,44,105142.2,105256.3,105091.6,105256.3,813.815
2025-06-03 05:45:00-04:00,45,105210.0,105211.0,105142.2,105142.3,546.842
2025-06-03 05:30:00-04:00,46,105016.4,105233.1,105016.3,105210.1,1370.615
2025-06-03 05:15:00-04:00,47,105096.6,105109.8,105011.0,105016.3,520.627
2025-06-03 05:00:00-04:00,48,105040.0,105108.0,105036.1,105096.6,762.995
2025-06-03 04:45:00-04:00,49,104892.0,105045.9,104861.2,105040.0,814.766
2025-06-03 04:30:00-04:00,50,104880.0,104932.8,104822.4,104892.0,919.664
2025-06-03 04:15:00-04:00,51,104985.6,104985.7,104870.0,104880.1,1224.948
2025-06-03 04:00:00-04:00,52,105134.4,105207.1,104945.3,104985.6,1692.426
2025-06-03 03:45:00-04:00,53,105192.2,105219.1,105108.1,105134.4,493.789
2025-06-03 03:30:00-04:00,54,105162.7,105231.1,105160.6,105192.2,427.418
2025-06-03 03:15:00-04:00,55,105329.5,105358.0,105152.0,105162.8,682.74
2025-06-03 03:00:00-04:00,56,105368.4,105390.1,105325.2,105329.4,637.474
2025-06-03 02:45:00-04:00,57,105204.2,105390.0,105204.2,105368.3,571.754
2025-06-03 02:30:00-04:00,58,105209.9,105249.5,105161.2,105204.2,615.417
2025-06-03 02:15:00-04:00,59,105313.1,105349.3,105192.2,105209.9,558.829
2025-06-03 02:00:00-04:00,60,105408.0,105419.3,105313.1,105313.1,790.317
2025-06-03 01:45:00-04:00,61,105272.2,105420.0,105209.0,105407.9,966.109
